Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,home_clean,team_clean,intFormedYear,intStadiumCapacity,strLeague,anios_historia,total_goles_partido,diferencia_goles,resultado_target,cluster_kmeans
29/10/2023,Ein Frankfurt,Dortmund,3,3,D,11,14,7,4,0,4,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
29/10/2023,Leverkusen,Freiburg,2,1,H,19,10,4,4,11,4,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
03/11/2023,Darmstadt,Bochum,1,2,A,15,9,4,4,11,2,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
04/11/2023,FC Koln,Augsburg,1,1,D,28,18,12,3,10,2,koln,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
04/11/2023,Freiburg,M'gladbach,3,3,D,15,10,8,5,8,2,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,6,0,Empate,2
04/11/2023,Hoffenheim,Leverkusen,2,3,A,12,10,7,4,4,3,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,5,-1,Derrota_Local,2
04/11/2023,Mainz,RB Leipzig,2,0,H,10,10,3,2,2,7,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
04/11/2023,Union Berlin,Ein Frankfurt,0,3,A,10,4,3,3,9,1,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
04/11/2023,Dortmund,Bayern Munich,0,4,A,15,14,1,8,3,2,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,4,-4,Derrota_Local,2
05/11/2023,Wolfsburg,Werder Bremen,2,2,D,15,13,5,4,5,2,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
05/11/2023,Heidenheim,Stuttgart,2,0,H,19,14,2,2,9,6,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
10/11/2023,M'gladbach,Wolfsburg,4,0,H,16,12,8,4,8,5,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,4,4,Victoria_Local,1
11/11/2023,Augsburg,Hoffenheim,1,1,D,11,12,6,6,3,5,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,2,0,Empate,0
11/11/2023,Bayern Munich,Heidenheim,4,2,H,18,7,8,2,7,2,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,6,2,Victoria_Local,1
11/11/2023,Darmstadt,Mainz,0,0,D,9,9,3,0,0,5,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
11/11/2023,Stuttgart,Dortmund,2,1,H,22,5,10,1,6,1,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
11/11/2023,Bochum,FC Koln,1,1,D,25,10,9,6,3,3,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
12/11/2023,Leverkusen,Union Berlin,4,0,H,19,2,10,2,10,1,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,4,4,Victoria_Local,1
12/11/2023,Werder Bremen,Ein Frankfurt,2,2,D,14,14,5,3,3,7,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
12/11/2023,RB Leipzig,Freiburg,3,1,H,15,9,6,3,7,3,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
24/11/2023,FC Koln,Bayern Munich,0,1,A,6,19,2,5,3,12,koln,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
25/11/2023,Dortmund,M'gladbach,4,2,H,20,10,13,3,5,4,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,6,2,Victoria_Local,1
25/11/2023,Freiburg,Darmstadt,1,1,D,16,7,3,1,11,2,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,2,0,Empate,0
25/11/2023,Union Berlin,Augsburg,1,1,D,16,11,6,2,3,4,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
25/11/2023,Werder Bremen,Leverkusen,0,3,A,2,13,1,4,1,6,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
25/11/2023,Wolfsburg,RB Leipzig,2,1,H,10,26,4,10,1,12,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
25/11/2023,Ein Frankfurt,Stuttgart,1,2,A,14,11,1,5,4,2,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
26/11/2023,Heidenheim,Bochum,0,0,D,9,9,3,2,6,5,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
26/11/2023,Hoffenheim,Mainz,1,1,D,15,15,6,6,4,5,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,2,0,Empate,0
01/12/2023,Darmstadt,FC Koln,0,1,A,11,11,1,6,1,6,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
02/12/2023,Bochum,Wolfsburg,3,1,H,19,15,9,6,6,6,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
02/12/2023,M'gladbach,Hoffenheim,2,1,H,9,17,3,5,6,3,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
02/12/2023,RB Leipzig,Heidenheim,2,1,H,23,7,8,1,5,3,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
02/12/2023,Stuttgart,Werder Bremen,2,0,H,17,11,6,3,6,7,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
03/12/2023,Mainz,Freiburg,0,1,A,19,13,6,5,14,3,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
03/12/2023,Leverkusen,Dortmund,1,1,D,22,6,6,2,16,1,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
03/12/2023,Augsburg,Ein Frankfurt,2,1,H,9,12,4,6,2,4,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,3,1,Victoria_Local,0
08/12/2023,Hoffenheim,Bochum,3,1,H,18,22,7,5,4,5,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,4,2,Victoria_Local,1
09/12/2023,Ein Frankfurt,Bayern Munich,5,1,H,14,17,6,6,1,9,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,6,4,Victoria_Local,1
09/12/2023,Heidenheim,Darmstadt,3,2,H,16,20,7,7,8,3,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
09/12/2023,Union Berlin,M'gladbach,3,1,H,16,13,6,4,6,7,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
09/12/2023,Werder Bremen,Augsburg,2,0,H,12,11,5,1,5,2,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
09/12/2023,Wolfsburg,Freiburg,0,1,A,10,4,3,1,5,3,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
09/12/2023,Dortmund,RB Leipzig,2,3,A,18,24,6,8,6,6,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,5,-1,Derrota_Local,2
10/12/2023,Stuttgart,Leverkusen,1,1,D,22,20,12,6,8,8,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
10/12/2023,FC Koln,Mainz,0,0,D,7,13,3,5,1,7,koln,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
15/12/2023,M'gladbach,Werder Bremen,2,2,D,15,10,4,5,4,3,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
16/12/2023,Augsburg,Dortmund,1,1,D,20,24,4,6,4,7,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,2,0,Empate,0
16/12/2023,Bochum,Union Berlin,3,0,H,21,10,7,2,6,4,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
16/12/2023,Darmstadt,Wolfsburg,0,1,A,14,11,4,3,7,7,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
16/12/2023,Mainz,Heidenheim,0,1,A,16,5,4,2,8,1,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
16/12/2023,RB Leipzig,Hoffenheim,3,1,H,23,10,11,4,9,2,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
17/12/2023,Freiburg,FC Koln,2,0,H,23,7,7,1,5,2,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,2,2,Victoria_Local,0
17/12/2023,Leverkusen,Ein Frankfurt,3,0,H,14,4,6,2,5,5,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
17/12/2023,Bayern Munich,Stuttgart,3,0,H,17,5,8,2,6,2,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,3,3,Victoria_Local,1
19/12/2023,Werder Bremen,RB Leipzig,1,1,D,11,18,3,9,1,4,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
19/12/2023,Dortmund,Mainz,1,1,D,21,11,8,6,6,1,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
19/12/2023,Hoffenheim,Darmstadt,3,3,D,13,14,4,3,8,3,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,6,0,Empate,2
20/12/2023,Union Berlin,FC Koln,2,0,H,12,15,8,7,4,5,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
20/12/2023,Ein Frankfurt,M'gladbach,2,1,H,15,7,7,2,8,2,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
20/12/2023,Heidenheim,Freiburg,3,2,H,14,10,3,4,7,4,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
20/12/2023,Leverkusen,Bochum,4,0,H,15,6,8,1,4,3,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,4,4,Victoria_Local,1
20/12/2023,Stuttgart,Augsburg,3,0,H,17,6,7,5,4,4,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
20/12/2023,Wolfsburg,Bayern Munich,1,2,A,5,20,4,7,0,6,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
12/01/2024,Bayern Munich,Hoffenheim,3,0,H,27,12,12,4,11,2,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,3,3,Victoria_Local,1
13/01/2024,Augsburg,Leverkusen,0,1,A,2,25,0,6,0,12,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,1,-1,Derrota_Local,0
13/01/2024,FC Koln,Heidenheim,1,1,D,13,10,6,2,9,6,koln,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
13/01/2024,Freiburg,Union Berlin,0,0,D,14,8,4,4,4,3,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,0,0,Empate,0
13/01/2024,Mainz,Wolfsburg,1,1,D,12,9,4,4,7,3,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
13/01/2024,RB Leipzig,Ein Frankfurt,0,1,A,26,5,7,1,15,4,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
13/01/2024,Darmstadt,Dortmund,0,3,A,10,17,2,8,3,4,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
14/01/2024,Bochum,Werder Bremen,1,1,D,13,15,4,4,3,4,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
14/01/2024,M'gladbach,Stuttgart,3,1,H,8,14,4,2,0,3,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
20/01/2024,Bochum,Stuttgart,1,0,H,6,17,1,4,1,7,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
20/01/2024,Darmstadt,Ein Frankfurt,2,2,D,13,7,3,4,4,1,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
20/01/2024,FC Koln,Dortmund,0,4,A,16,11,5,7,13,4,koln,,1900.0,38279.0,Liga_Desconocida,126.0,4,-4,Derrota_Local,2
20/01/2024,Freiburg,Hoffenheim,3,2,H,16,16,8,4,2,2,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,5,1,Victoria_Local,2
20/01/2024,Heidenheim,Wolfsburg,1,1,D,12,12,3,3,4,2,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
20/01/2024,RB Leipzig,Leverkusen,2,3,A,11,18,6,5,1,9,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,5,-1,Derrota_Local,2
21/01/2024,Bayern Munich,Werder Bremen,0,1,A,21,8,6,3,10,2,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,1,-1,Derrota_Local,0
21/01/2024,M'gladbach,Augsburg,1,2,A,18,15,4,7,5,7,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
24/01/2024,Bayern Munich,Union Berlin,1,0,H,24,4,10,1,12,1,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,1,1,Victoria_Local,1
26/01/2024,Ein Frankfurt,Mainz,1,0,H,13,7,4,0,2,1,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
27/01/2024,Augsburg,Bayern Munich,2,3,A,14,13,7,4,4,5,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,5,-1,Derrota_Local,2
27/01/2024,Hoffenheim,Heidenheim,1,1,D,20,15,8,3,9,5,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,2,0,Empate,0
27/01/2024,Stuttgart,RB Leipzig,5,2,H,19,4,11,2,9,3,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,7,3,Victoria_Local,1
27/01/2024,Werder Bremen,Freiburg,3,1,H,14,7,4,4,5,5,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
27/01/2024,Wolfsburg,FC Koln,1,1,D,12,6,5,2,6,3,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
27/01/2024,Leverkusen,M'gladbach,0,0,D,28,4,8,3,8,2,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
28/01/2024,Union Berlin,Darmstadt,1,0,H,19,15,6,1,4,3,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
28/01/2024,Dortmund,Bochum,3,1,H,15,10,6,4,8,4,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
02/02/2024,Heidenheim,Dortmund,0,0,D,11,13,0,5,4,6,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
03/02/2024,Bayern Munich,M'gladbach,3,1,H,21,11,6,4,6,5,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,4,2,Victoria_Local,1
03/02/2024,Bochum,Augsburg,1,1,D,9,12,4,6,3,5,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
03/02/2024,Darmstadt,Leverkusen,0,2,A,8,18,6,7,4,3,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
03/02/2024,Freiburg,Stuttgart,1,3,A,7,17,4,9,1,6,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,4,-2,Derrota_Local,2
03/02/2024,Mainz,Werder Bremen,0,1,A,20,6,5,1,11,1,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
03/02/2024,FC Koln,Ein Frankfurt,2,0,H,14,11,4,4,7,7,koln,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
04/02/2024,Wolfsburg,Hoffenheim,2,2,D,14,17,8,7,7,2,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
04/02/2024,RB Leipzig,Union Berlin,2,0,H,16,10,6,2,5,4,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
07/02/2024,Mainz,Union Berlin,1,1,D,16,15,7,4,8,3,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
09/02/2024,Dortmund,Freiburg,3,0,H,17,6,8,3,5,3,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
10/02/2024,Augsburg,RB Leipzig,2,2,D,11,9,4,6,1,3,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,4,0,Empate,2
10/02/2024,Ein Frankfurt,Bochum,1,1,D,8,14,2,5,8,3,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
10/02/2024,M'gladbach,Darmstadt,0,0,D,22,10,8,1,7,2,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
10/02/2024,Union Berlin,Wolfsburg,1,0,H,7,15,2,5,6,10,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
10/02/2024,Werder Bremen,Heidenheim,1,2,A,14,10,3,3,5,10,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
10/02/2024,Leverkusen,Bayern Munich,3,0,H,14,8,8,1,4,6,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,3,3,Victoria_Local,1
11/02/2024,Stuttgart,Mainz,3,1,H,10,16,7,6,4,5,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
11/02/2024,Hoffenheim,FC Koln,1,1,D,10,5,4,1,10,3,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,2,0,Empate,0
16/02/2024,FC Koln,Werder Bremen,0,1,A,10,13,2,4,5,3,koln,,1900.0,38279.0,Liga_Desconocida,126.0,1,-1,Derrota_Local,0
17/02/2024,Darmstadt,Stuttgart,1,2,A,21,13,9,4,5,3,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
17/02/2024,Heidenheim,Leverkusen,1,2,A,6,17,3,4,4,5,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
17/02/2024,Hoffenheim,Union Berlin,0,1,A,16,10,4,3,6,2,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,1,-1,Derrota_Local,0
17/02/2024,Mainz,Augsburg,1,0,H,19,10,4,4,7,7,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,1,1,Victoria_Local,0
17/02/2024,Wolfsburg,Dortmund,1,1,D,9,12,4,5,5,3,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
17/02/2024,RB Leipzig,M'gladbach,2,0,H,16,13,9,0,8,4,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
18/02/2024,Freiburg,Ein Frankfurt,3,3,D,13,10,8,6,6,1,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,6,0,Empate,2
18/02/2024,Bochum,Bayern Munich,3,2,H,14,26,5,10,4,9,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,5,1,Victoria_Local,1
23/02/2024,Leverkusen,Mainz,2,1,H,18,13,7,4,11,2,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
24/02/2024,M'gladbach,Bochum,5,2,H,22,15,6,5,5,6,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,7,3,Victoria_Local,1
24/02/2024,Stuttgart,FC Koln,1,1,D,13,12,5,6,9,4,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
24/02/2024,Union Berlin,Heidenheim,2,2,D,12,9,3,4,4,2,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
24/02/2024,Werder Bremen,Darmstadt,1,1,D,13,11,4,3,4,6,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
24/02/2024,Bayern Munich,RB Leipzig,2,1,H,16,11,4,5,6,4,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,3,1,Victoria_Local,1
25/02/2024,Ein Frankfurt,Wolfsburg,2,2,D,12,14,5,8,5,3,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
25/02/2024,Dortmund,Hoffenheim,2,3,A,19,7,7,5,10,3,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,5,-1,Derrota_Local,2
25/02/2024,Augsburg,Freiburg,2,1,H,21,5,8,1,10,2,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,3,1,Victoria_Local,0
01/03/2024,Freiburg,Bayern Munich,2,2,D,17,21,5,9,3,6,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,4,0,Empate,2
02/03/2024,Bochum,RB Leipzig,1,4,A,15,10,4,4,2,5,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,5,-3,Derrota_Local,2
02/03/2024,Darmstadt,Augsburg,0,6,A,10,21,5,6,3,6,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,6,-6,Derrota_Local,2
02/03/2024,Heidenheim,Ein Frankfurt,1,2,A,16,11,3,6,7,3,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
02/03/2024,Mainz,M'gladbach,1,1,D,21,14,5,5,12,6,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
02/03/2024,Union Berlin,Dortmund,0,2,A,13,12,5,7,8,7,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
02/03/2024,Wolfsburg,Stuttgart,2,3,A,12,7,2,3,5,4,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,5,-1,Derrota_Local,2
03/03/2024,FC Koln,Leverkusen,0,2,A,6,17,0,6,1,9,koln,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
03/03/2024,Hoffenheim,Werder Bremen,2,1,H,14,18,7,8,3,3,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,3,1,Victoria_Local,0
08/03/2024,Stuttgart,Union Berlin,2,0,H,14,10,5,4,4,3,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
09/03/2024,Augsburg,Heidenheim,1,0,H,8,6,4,1,5,2,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,1,1,Victoria_Local,0
09/03/2024,Bayern Munich,Mainz,8,1,H,25,13,12,3,6,7,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,9,7,Victoria_Local,1
09/03/2024,M'gladbach,FC Koln,3,3,D,16,12,5,5,8,3,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
09/03/2024,RB Leipzig,Darmstadt,2,0,H,28,9,8,4,8,4,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
09/03/2024,Werder Bremen,Dortmund,1,2,A,15,13,5,6,10,4,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
10/03/2024,Bochum,Freiburg,1,2,A,18,9,6,5,12,5,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,3,-1,Derrota_Local,2
10/03/2024,Ein Frankfurt,Hoffenheim,3,1,H,17,6,7,2,5,1,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
10/03/2024,Leverkusen,Wolfsburg,2,0,H,19,2,7,1,9,2,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
15/03/2024,FC Koln,RB Leipzig,1,5,A,9,23,2,7,3,6,koln,,1900.0,38279.0,Liga_Desconocida,126.0,6,-4,Derrota_Local,2
16/03/2024,Darmstadt,Bayern Munich,2,5,A,7,26,3,6,2,9,darmstadt,,1900.0,38279.0,Liga_Desconocida,126.0,7,-3,Derrota_Local,2
16/03/2024,Heidenheim,M'gladbach,1,1,D,16,6,5,2,10,4,heidenheim,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
16/03/2024,Mainz,Bochum,2,0,H,13,11,4,4,7,6,mainz,,1900.0,38279.0,Liga_Desconocida,126.0,2,2,Victoria_Local,0
16/03/2024,Union Berlin,Werder Bremen,2,1,H,11,10,5,2,4,3,union berlin,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
16/03/2024,Wolfsburg,Augsburg,1,3,A,15,14,4,5,8,6,wolfsburg,,1900.0,38279.0,Liga_Desconocida,126.0,4,-2,Derrota_Local,2
16/03/2024,Hoffenheim,Stuttgart,0,3,A,8,25,1,12,5,6,hoffenheim,hoffenheim,1899.0,30150.0,German Bundesliga,127.0,3,-3,Derrota_Local,2
17/03/2024,Freiburg,Leverkusen,2,3,A,9,18,3,7,2,8,freiburg,freiburg,1904.0,24000.0,German Bundesliga,122.0,5,-1,Derrota_Local,2
17/03/2024,Dortmund,Ein Frankfurt,3,1,H,16,8,6,6,8,3,dortmund,,1900.0,38279.0,Liga_Desconocida,126.0,4,2,Victoria_Local,1
30/03/2024,Ein Frankfurt,Union Berlin,0,0,D,18,10,4,2,6,2,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
30/03/2024,Leverkusen,Hoffenheim,2,1,H,36,6,12,2,9,2,leverkusen,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
30/03/2024,M'gladbach,Freiburg,0,3,A,18,13,4,8,14,1,mgladbach,,1900.0,38279.0,Liga_Desconocida,126.0,3,-3,Derrota_Local,2
30/03/2024,RB Leipzig,Mainz,0,0,D,23,8,10,2,12,2,rb leipzig,,1900.0,38279.0,Liga_Desconocida,126.0,0,0,Empate,0
30/03/2024,Werder Bremen,Wolfsburg,0,2,A,6,15,1,5,3,6,werder bremen,,1900.0,38279.0,Liga_Desconocida,126.0,2,-2,Derrota_Local,2
30/03/2024,Bayern Munich,Dortmund,0,2,A,16,11,3,5,7,4,bayern munich,bayern munich,1900.0,75024.0,German Bundesliga,126.0,2,-2,Derrota_Local,2
31/03/2024,Augsburg,FC Koln,1,1,D,24,12,6,2,12,6,augsburg,augsburg,1907.0,30660.0,German Bundesliga,119.0,2,0,Empate,0
31/03/2024,Stuttgart,Heidenheim,3,3,D,20,6,6,3,6,7,stuttgart,,1900.0,38279.0,Liga_Desconocida,126.0,6,0,Empate,2
31/03/2024,Bochum,Darmstadt,2,2,D,20,13,7,3,6,5,bochum,,1900.0,38279.0,Liga_Desconocida,126.0,4,0,Empate,2
05/04/2024,Ein Frankfurt,Werder Bremen,1,1,D,19,10,5,7,9,0,ein frankfurt,,1900.0,38279.0,Liga_Desconocida,126.0,2,0,Empate,0
06/04/2024,FC Koln,Bochum,2,1,H,17,8,6,2,9,4,koln,,1900.0,38279.0,Liga_Desconocida,126.0,3,1,Victoria_Local,0
